,Tot Dom Deposits to Tot Assets,Pretax ROA,Return On Assets,Net Op Inc to Assets,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Net Interest Margin,RE to Ave Equity,Efficiency Ratio,Net Loans Lease to Tot Assets,Return on Equity
1673,84.85736584,1.26372501,1.26372501,1.259069181,0.615899663,3.455955342,4.61869347,3.641155329,71.13910186,76.31084138,9.568734613
1674,87.31894107,1.529826301,1.227048179,1.153389876,0.952600174,2.312445774,2.991470428,10.34457279,61.66194523,30.51094629,10.34457279
1675,75.43418122,1.055741158,0.856905997,0.861579511,0.411936238,2.036221686,2.868252562,10.80121304,65.02196756,88.71157828,10.80121304
1677,85.48290682,1.342902838,1.342902838,1.319111252,0.092522833,1.950910028,3.3837787360000005,10.5241248,58.24782952,81.71630286,15.84075674
1678,89.04916981,1.31358899,1.292283117,1.211574833,0.197079321,1.108724831,2.267000319,4.313960174,47.38224479,15.71557589,12.32448405
1679,79.58656496,2.056915132,2.056915132,2.509663465,2.118710865,3.534968188,4.217480842,20.07548926,58.4811183,57.07852842,20.07548926
1680,82.09550436,1.6867059780000002,1.21240275,1.21240275,0.7309849740000001,2.010487681,3.1065773880000003,13.91405975,54.37874958,79.93453876,13.91405975
1681,87.40864429,1.437294855,1.1463060040000002,1.118429001,0.51726323,2.2595759490000003,3.377156257,7.241159879,61.70291646,55.31750883,11.1432916
1682,13.0848948,419.6052538,331.488091,331.488091,518.7070217,100.3723797,1.503770085,-2.438091442,19.30365265,2.107976552,779.9345354
1683,70.58956057,0.313408233,0.258643127,0.258643127,0.362751052,3.032685551,3.17352736,2.9963252610000004,89.61704855,83.15102006,2.9963252610000004
1684,88.03967046,0.488389021,0.488389021,0.488389021,0.596398131,3.125220127,3.259738914,2.375280177,86.48473034,36.6311517,4.18693455
1685,83.72898291,1.101757718,1.047683719,1.047683719,0.5187724220000001,2.886199665,4.002955329,2.354925676,70.57851240000002,66.35370728,10.81521422
1686,87.23377367,1.273272901,1.273272901,1.273272901,0.215572391,2.741956746,4.151905828,5.174169605,66.74216686,71.98016637,12.8727068
1687,77.62563107,2.354454818,1.854352256,1.854352256,0.272641584,2.210344267,4.716586557,0.553066853,46.28831814,80.73456311,16.77166424
1688,83.50839664,1.219781449,0.941723562,0.941723562,3.095705543,4.713156843,3.308902094,7.595071541,76.6495858,85.98205639,10.37257073
1689,64.22590958,-0.45235881,-0.424803959,-0.424803959,5.60281978,9.409981745,3.747819704,-12.44516985,105.0499872,82.7441245,-3.774354789
1690,70.74918605,1.720708097,1.720708097,1.720708097,0.286784683,1.888542314,3.706646081,6.080073698,50.88913282,76.27403725,10.24012412
1691,70.13180832,0.825011362,0.65454258,0.6520802529999999,3.554429945,6.883726013,4.633143938,3.989944755,88.93959148,66.96457059,3.989944755
1692,83.38287035,0.99521197,0.807782274,0.838957828,1.110015024,3.585562245,3.838533742,0.4711752870000001,79.55876488,78.07989435,7.425792066
1693,83.35872349,1.508259959,1.210204341,1.210204341,0.313081563,1.917409035,3.653129103,4.483574611,53.80092689,73.41268374,9.128803176
1694,82.74657677,1.028305565,0.767739449,0.767739449,0.047692905,3.259402933,4.702336003,4.495810211,76.017363,66.57746577,4.495810211
1695,84.22360508,1.397295716,1.10171393,1.10171393,0.487813297,2.91034374,3.966822166,7.253018065,67.23973257,62.23479786,7.253018065
1696,86.54769449999998,0.57613442,0.492643553,0.49427542,0.5128047,3.176447985,3.631581085,5.738731867,81.42874603,81.41244649,5.738731867
1697,78.85956224,0.162218895,0.263367147,0.265275605,0.162218895,2.940933142,3.098656646,1.271596406,94.71419791,47.75388918,1.271596406
1698,87.28358842,1.367103411,1.367103411,1.365085546,0.27896981,1.961364598,3.2863845960000004,7.382635615,56.80888369,54.87747457,12.82496315
1699,0.519988352,62.1380665,54.3069002,57.25972626,107.36335990000002,43.85781649,2.7937653460000003,-61.84827208,40.09310008,0.0,59.66679853
1700,81.10055758,0.192915835,0.063548746,0.275120677,0.088514325,2.768909639,3.263604174,0.44989568,84.72222222,69.04140204,0.44989568
1701,88.04305774,0.980399654,0.937574084,0.937574084,0.269189297,2.384466554,3.192370361,3.693533801,70.86363636,62.27213764,10.62974751
1702,83.64920166,1.129608077,0.95630229,0.95630229,1.690331508,4.100770162,4.15522061,4.313498082,75.19428316,77.72560615,8.885716835
1703,79.02657469,0.823692161,0.594791524,0.58804924,1.8778168,3.573782329,2.660456574,5.57463543,80.50227408,79.708037,5.750231157000001
1704,82.03226627,0.843426855,0.666268703,0.666268703,0.13864551,2.159596388,3.036721555,3.858592617,71.34223919,73.97394567,3.858592617
1706,82.59103651,0.775242141,0.588492099,0.580962083,0.197340782,2.831257728,3.923128917,4.495606156,78.71233683,66.88902948,5.288761794
1707,68.06670508,2.03960287,1.934264374,1.934264374,0.552017764,1.7243214480000002,3.274611172,9.812386082,45.81179912,94.69755806,14.44449013
1708,76.63472159,1.073439072,1.073439072,1.073439072,0.41478962,3.188410322,4.317351144,-1.946926257,72.23958333,84.09291221,12.56167489
1709,82.86476011,1.250056143,0.9553167,0.954936547,1.174747208,2.612835086,2.913797324,11.41951832,66.19426412,72.87724926,11.41951832
1710,82.47960528,5.305682052,4.000135109,4.000135109,8.524007073,9.649914804,6.91700241,24.24599332,63.55607399,70.56299217,24.24599332
1712,85.64847661,0.53457361,0.4109072720000001,0.4109072720000001,0.428644277,2.938430423,3.199133272,4.144786229,82.13529163,72.59591919,4.144786229
1713,84.574112,1.574610588,1.35608998,1.35608998,0.558529206,3.301081164,4.6976635060000005,2.821505345,60.72324246,56.48661405,10.34150893
1714,80.04458859,0.854776703,0.727213082,0.728066854,0.7161642640000001,3.2925476280000003,3.684520705,3.462288549,79.37046005,49.48677726,4.212935983
1715,79.62101362,1.410056178,1.1844608,1.1844608,0.5427219120000001,3.17636931,4.404782689,8.48629625,68.24329264,85.14623787,10.43475706
1716,87.80911095,0.5294559910000001,0.454249174,0.454249174,0.433191265,3.991977839,4.508311274,4.40275916,87.59075908,79.98376236,4.40275916
1718,66.15564022,0.926512129,0.921518352,0.921518352,0.7123504270000001,2.518433179,2.911202458,-17.50240522,70.87110113,38.81732819,10.37623852
1719,86.61310031,1.839479169,1.839479169,1.839479169,0.942521788,2.969954132,4.33305551,-6.12058792,59.49587297,61.27725902,17.90222794
1720,77.22393702,0.674540195,0.65203429,0.65203429,0.822102497,2.81833382,2.948202237,4.535918327,81.11500831,56.63491016,6.497110626
1721,84.33947039,1.956402966,1.596117518,1.580006224,0.8651707540000001,2.846299192,4.121337211,9.133623652,59.50798486,63.82062379,12.1613442
1722,79.94784367,1.818272055,1.426794947,1.4274141000000002,1.353123579,2.7775673110000003,3.5004690660000004,10.68215892,59.66329966,63.88278652,13.64692654
1723,79.00968525,0.453432782,0.437004058,0.437004058,0.271073946,3.088600108,3.495506874,-6.634980092,84.9525531,85.57146176,3.022097097
1724,72.94751208,1.586604524,1.244979155,1.245517487,1.324479739,3.018977914,3.43256959,7.601060041,65.54070714,80.03286892,12.50717805
1725,88.09223688,0.382330428,0.382330428,0.620898399,0.952717693,3.88158636,3.943037369,1.793636393,83.12799452,51.18322097,3.529876422
1726,82.83440117,0.884023502,0.647270279,0.647270279,4.378848597,7.934491035,11.67069709,4.558202355,52.10383683,69.69342459,4.558202355
1727,84.36907313,0.89979783,0.6752551529999999,0.6707561639999999,0.162712085,2.377223562,3.40657876,7.808336387000001,69.72083035,76.58193552,7.808336387000001
1728,92.01412581,2.00418349,1.411652616,1.412278357,0.886844405,0.7508333079999999,1.948086031,10.68367733,27.05249543,0.0,19.96617729
1729,75.89285375,1.389236837,1.389236837,1.366250765,3.178792895,5.320113329,4.245119356,6.336085421,74.27115341,58.66508179,7.570369498
1730,79.74270135,2.04857125,1.597385992,1.597385992,1.140984926,2.898003072,4.14071659,9.815451754,57.95117111,72.31732277,11.84061195
1731,87.76041463,2.6054479930000003,2.6054479930000003,2.6054479930000003,3.875912064,5.899632289,5.336083676,7.320201213,66.89068633,84.19451228,22.34753499
1732,85.66729570000003,2.057016666,2.057016666,2.057016666,0.690926415,3.191922413,5.26081967,5.99040599,57.36543909,65.25266027,18.32221832
1733,91.42323236,1.814116099,1.486560016,1.486560016,1.286959658,3.0796616789999995,3.9172893,11.46422303,61.22723121,69.07121928,17.79280323
1734,91.28566353,2.117389507,1.5695615319999998,1.57680478,0.7386509,2.7626345910000003,4.524151213000001,20.06225966,54.70948706,78.52574767,20.06225966
1735,80.50388818,1.298753801,1.056073276,1.055754684,0.176733306,2.095102539,3.667197988,8.117230784,57.50643512,84.09974656,9.375436472999999
1736,84.74193461,1.946174808,1.410458707,1.416348743,1.393287905,2.70065725,3.4711947110000003,9.04849807,58.02514511,59.84221522,11.73351233
1737,74.14366649,1.030006913,0.854455207,0.854455207,0.374406736,2.717167559,3.698330803,0.082511102,71.62162162,61.08235815,5.672638236
1738,84.98021429,1.126048221,1.126048221,1.126048221,0.8226628779999999,2.839550457,3.512640863,3.358554014,68.84297521,82.75145384,12.49684741
1739,89.30367790000003,1.437551892,1.345036176,1.356185506,0.81366386,2.65923378,3.699231937,8.96360459,64.72286374,34.76458032,13.84840273
1740,91.59397879,0.850324738,0.850324738,0.876562486,1.232435029,3.387256215,3.282202986,1.45195534,78.82696938,38.67502986,9.972982795
1741,90.91123634,1.243770237,0.950315531,0.950315531,0.871833458,3.169424567,4.12103016,9.201973796,70.18891688,69.15819823,11.37314957
1742,86.62858196,2.06097617,1.567368246,1.567368246,1.109421863,3.68422866,5.18761513,9.465569639,60.38183503,83.32488237,13.35705285
1743,87.71648933,0.525759665,0.417549622,0.417549622,0.541050215,2.186548586,2.43460141,3.429674997,80.61578491,17.73733922,3.429674997
1744,83.95744502,1.7101160569999998,1.34688004,1.346003569,1.1061280059999998,2.9663535110000003,3.972672421,8.73136221,60.98989946,74.29682506,12.41203012
1745,78.93696546,0.51027966,0.382114551,0.382114551,0.588845269,0.988617242,1.106585977,2.779494918,60.42326701,62.07581809,2.779494918
1746,85.89718086,1.7008675969999998,1.7008675969999998,1.7008675969999998,0.928638499,2.884771654,4.003207823,4.357530815,59.98164620000001,72.79494150000002,12.46000843
1747,87.56133236,1.849273856,1.849273856,1.849273856,0.8564639829999999,2.869882404,4.29137375,-1.837886581,57.89052069,58.90698757,15.01478101
1748,77.80941429999999,0.5176247279999999,0.38086239,0.38086239,0.197683743,0.8483409279999999,1.591124206,3.210050287,46.10568495,73.93454891,3.210050287
1749,86.41868695,1.5787312480000002,1.5787312480000002,1.5787312480000002,0.88723845,3.454059713,4.388611158,6.6979893520000005,68.63109833,87.76208051,16.7336973
1750,77.44250017,0.861658015,0.861658015,0.861658015,1.234926872,3.607102783,3.615692492,7.556208862999999,80.21722265,37.18598794,7.556208862999999
1751,71.58713764,0.651079691,0.626459031,0.642216253,0.254413493,2.541399299,3.052600979,6.8009735189999985,79.19863598,47.85099497,6.8009735189999985
1752,89.86113146,-5.4677177310000005,-5.4677177310000005,-5.4677177310000005,-5.311467462,4.031256929,4.55707358,-48.39572193,-280.63814360000003,64.63666046,-48.39572193
1753,84.98995716,0.765495377,0.765495377,0.765495377,0.253355444,2.050369415,2.717963958,5.719665764,71.70886076,49.08725715,9.956455219
1754,69.44741574,1.258430091,1.022039908,1.022039908,0.222484878,1.986141046,3.345356807,6.990568281,59.93006993,75.58319488,6.990568281
1755,86.55980271,1.376463154,1.376463154,1.376463154,0.240640412,1.979668452,3.2634267660000003,2.466843501,58.98661568,63.19192188,11.37931034
1756,87.7751406,1.922839023,1.921933731,1.81420405,0.271587433,1.848605125,3.56204102,5.550653594,50.45712874,67.6720088,19.38164076
1757,75.56233119,0.919791751,0.82240813,0.82240813,1.362334694,3.685210312,3.523330039,7.3518986910000015,79.63805970000001,76.91405409,9.598983955
1758,82.81496824,1.986884222,1.886694251,1.890402582,0.363025997,2.012907591,3.993551796,7.916820605,47.93926247,70.06482568,15.30585317
1759,91.01982161,1.678784499,1.6168234769999998,1.6168234769999998,1.784746826,3.30234287,3.516776645,-6.558956721,63.86415226,49.52116592,20.82786874
1761,80.85170683,1.907040065,1.907040065,1.907040065,0.8155280690000001,2.411975289,3.793158268,7.406978434,54.03936643,76.53099587,20.34631017
1762,75.61408386,1.963823379,1.551684661,1.551684661,0.21575638,1.399334237,3.281206915,5.380486785,41.60775072,22.88750245,9.195361509
1763,82.36103678,2.907026321,2.209250831,2.2233401,0.303186794,1.930586498,5.109404694,-35.00533618,34.82224248,61.05643725,14.10174315
1764,76.89512432,1.066611466,0.74739067,0.7551369490000001,0.22552459,2.289020112,3.54279235,2.480953231,64.27041909,67.94999305,6.234190171
1765,81.14984893,0.776194495,0.695099548,0.693610049,0.26148983,2.335203482,3.0118655430000003,5.687461787,75.09313465,28.92971827,5.687461787
1766,83.02458979,0.775764606,0.854286683,0.853329097,0.090013113,1.615926891,2.590251821,5.6141673339999985,61.13299823,78.91609009,8.779209522999999
1768,85.48690231,0.897395272,0.821344825,0.821344825,0.365042145,2.689650802,3.526033907,2.793015327,74.98233216,40.03058936,5.763929719
1769,89.92738475,0.874226077,0.874226077,0.8754857690000001,0.38798506,2.95271747,3.604471604,1.653303499,77.13063508,55.50237772,8.627012244
1770,85.85619823,0.8402767259999999,0.684744736,0.6749280409999999,0.583749937,2.401656315,2.786749919,1.306901615,74.35897436,15.60790227,4.977973568
1771,90.07861154,1.179745108,1.119880527,1.119880527,0.493366721,2.920978701,3.896607074,6.651520827000001,70.7853927,82.80908627,11.83098377
1772,60.93306750000001,1.196719338,1.030508319,1.027550909,0.210916052,2.097697691,4.369975029,2.662743932,50.53852527,53.99715181,2.662743932
1773,89.31114724,2.280639706,2.280639706,2.280639706,0.588534356,2.150222704,4.29647536,10.1824948,46.43198091,86.82676875,20.96963874
1775,84.38504427,1.552660185,1.552660185,1.552660185,0.6787114340000001,3.3510607180000003,4.4687414930000005,5.668862162000001,67.91063405,79.41659408,15.63588787
1776,89.55571936,1.217570215,0.975183552,0.975183552,1.155564324,3.523061964,4.083819502,7.295924056,68.51851852,62.15640287,9.525998957
1777,87.05060703,0.728441213,0.544090537,0.544090537,0.3341356,3.046907005,4.24900732,5.7404001939999985,80.70532384,81.12021808,5.7404001939999985
1778,76.65443986,0.939690626,0.720529553,0.720529553,0.31523168,3.0652528080000003,4.098496689,2.7271590960000003,73.82501808,90.41112639,6.060353546
1779,76.68054692,0.8566022990000001,0.687912777,0.685230252,0.471247335,2.807880947,3.616275573,7.041428922000001,72.12137273,76.47861054,7.041428922000001
1780,82.81115307,1.522030318,1.522030318,1.522030318,1.443327227,3.2836678210000003,4.3249466760000015,0.021555983,60.36721528,74.61722582,12.50606262
1781,80.21038904,0.830215528,0.670600458,0.669017337,0.708386883,2.197476047,3.050997665,2.88200273,60.87484075,53.56453491,7.491266355
1782,73.97741838,1.088399003,1.088399003,1.088399003,0.442997489,2.220715861,3.15889266,1.050347189,65.59503666,46.17073814,12.47287287
1783,70.82875096,1.16782844,0.938176778,0.938176778,0.967694152,2.98147109,3.962239217,3.710368644,63.43771586,83.48721306,8.755743465
1784,84.35611541,0.8064259540000001,0.60004206,0.60004206,0.418500673,3.510437149,4.356147264,4.71329931,80.07846556,68.57132049,4.71329931
1785,80.97325142,1.450581576,1.046804689,1.046804689,0.098322294,1.74620394,3.2232183,9.798246316,54.6237441,83.28007361,9.798246316
1786,85.08900731,1.334696013,1.055951146,1.055951146,0.937894496,3.794209551,5.170102998,12.55605381,68.29988194,81.79928398,12.55605381
1787,74.77437708,0.274507335,0.203991689,0.203991689,0.161178619,4.261159731,4.53465605,0.807483478,93.94780677,69.99092603,0.807483478
1788,90.26247184,0.6539289189999999,0.541526679,0.5293200060000001,0.11502846,1.809991209,2.579383367,6.001164144,69.28687196,52.65829692,6.001164144
1789,85.84730164,2.166294505,1.752909865,1.752909865,0.389535526,2.577691718,4.814284389,10.17629669,52.3617279,76.40596851,16.87122872
1790,80.99884441,2.573582662,2.047854251,2.047854251,0.667817171,2.319599004,4.6820185930000005,14.15685193,45.90509666,84.20320958,20.32733533
1791,88.67644192,0.348917841,0.283453565,0.283453565,0.415731896,2.557493536,3.058798367,3.036839576,77.23428106,80.36769415,3.036839576
1792,77.82368557,1.645322661,1.288819394,1.288819394,0.584324877,2.050895197,3.35086639,9.791086351,53.57048399999999,71.23535849999998,11.94986072
1793,89.38392708,1.962757644,1.4663053380000002,1.4663053380000002,0.818049949,2.663862995,4.198753098,14.83222608,56.50566488,86.37008265,14.83222608
1794,89.21947589,1.429301697,1.426366786,1.426366786,2.5416329980000003,3.73907672,5.111153335,14.41245877,51.37096774,20.72727535,14.41245877
1795,90.82976524,0.882273237,0.870350625,0.8751792829999999,1.030222004,3.58057695,4.368761824,9.759853517,78.24490763,64.8853247,9.759853517
1796,81.59542851,1.868145856,1.314589568,1.334298816,0.306844183,2.6624436890000003,4.476461612,11.32869411,57.05538293,81.50069131,11.32869411
1797,86.83044114,1.3767835430000002,1.111194103,1.109568455,0.8034582290000001,2.884689327,3.928902742,9.124368271,66.38953041,60.22991032,9.124368271
1798,81.88149888,1.206870244,1.10456491,1.086199855,0.7968171559999999,3.374412529,4.455283233,6.519229583,69.24273859,59.56320155,8.762689156
1799,82.78636687,1.796801206,1.72210005,1.72210005,0.772759616,2.003262486,3.320072469,5.278067812,51.11318383,67.74044715,14.91208989
1800,82.58786685,0.6439150029999999,0.6439150029999999,0.6439150029999999,0.300493668,3.372888112,3.931894526,-5.446724584,83.96946565,60.46882994,6.020064013
1802,80.61643105,1.589299323,1.34183659,1.342201913,0.54334524,2.218611405,3.651578478,8.11177984,55.92913822,73.74423487,14.04989412
1803,83.34195476,1.39779482,1.178711184,1.157610289,0.915980559,2.87051697,3.650386542,5.348391704,67.12593942,57.05322247,10.56421458
1804,78.93171466,1.524031797,1.259348568,1.259348568,0.8050511909999999,2.197064948,3.1578430610000003,5.511430347,59.04347826,57.01947536,6.720077353
1805,82.30827394,1.340740054,1.0056914609999998,1.0056914609999998,0.537496521,2.778065776,3.927104761,11.2820629,65.53810505,80.69601077,11.2820629
1806,81.23814558,0.416411743,0.416411743,0.416411743,0.04318344,3.294279567,3.929477307,1.540154015,86.47773279,83.77227076,3.712871287
1807,91.4454546,-0.376325008,-0.675398547,-0.646705145,0.900531396,3.866987761,3.337044207,-27.24644004,109.8777046,57.69066554,-27.24644004
1808,89.48362053,2.122232952,2.122232952,2.122232952,0.116446253,2.166870682,4.371080398,3.771406581,49.18502203,73.01987112,21.04098518
1809,79.39111506,3.020633249,3.020633249,3.020633249,5.303922176,7.810273251,5.902658868,7.571224084,74.10346855,68.01667842,15.09599894
1810,73.46147394,1.36571539,1.143044403,1.143044403,0.875839218,2.33174336,3.124465266,5.862215507,62.64233467,65.42865501,9.634998583
1811,86.70204159,2.05352849,2.05352849,2.05352849,2.127260597,2.952345842,3.00967772,28.20795879,58.49171047,35.47885595,28.20795879
1812,86.2272769,2.133311279,1.671169899,1.671169899,0.140487804,1.784274488,4.206754755,13.75844005,42.62015357,82.84077472,13.75844005
1813,88.67174073,1.604304124,1.5654119030000002,1.5654119030000002,0.5075434870000001,2.617446486,3.856119111,4.534675597,59.88023952,73.76577461,14.31534845
1814,88.98375414,1.857531551,1.441440155,1.4375930680000002,0.355490308,2.230877536,4.028311155,10.61661546,53.77592279,73.33720265,16.20783013
1815,80.85998329,1.071198142,1.064029512,1.064029512,0.363039906,2.623718585,3.682691515,8.510057983,70.42330951,82.85653882,8.510057983
1816,75.73556024,1.52742275,1.240532912,1.240532912,0.473722418,2.144590088,3.474631739,5.470969622,57.16308709,68.32346113,10.20616304
1817,76.85316832,1.997543413,1.374473894,1.374473894,0.058472094,1.7439112140000002,4.020076967,6.070294852999999,43.93533576,89.48953247,6.070294852999999
1818,89.54329704,1.382417491,1.382417491,1.387345896,0.972743859,3.138777682,3.968171719,-13.58845006,68.06767826,56.11636764,13.51617107
1819,77.64969844,1.921247392,1.569669873,1.39352986,1.089749808,2.5458027530000003,3.762255838,6.124478104,56.00369905,73.3363782,12.25064322
1820,75.33866995,1.4686715819999998,1.4686715819999998,1.536755695,0.83646196,3.0307156610000003,4.109025439,9.307359307,63.83515559,72.98048799,13.61832612
1821,82.15697457,1.275455729,1.275455729,1.275455729,0.537859204,3.373038454,4.559729235,3.5740445110000003,70.09491429,83.33241002,13.481929999999998
1822,89.01406999,1.226089968,1.226089968,1.226089968,0.87947765,4.290179199,5.330639092,7.586684231,74.11127678,72.62406397,12.05206636
1823,78.65290179,1.4113357219999998,1.109043166,1.102190124,0.8440960909999999,2.720485975,3.797611957,13.23546146,62.00113929999999,79.69422894,13.23546146
1824,90.79047736,1.608884793,1.3180293440000002,1.31723698,0.7310038109999999,3.350152299,4.622287495,7.914909209,66.98222566,64.51186093,15.84143237
1825,81.62941208,1.352841014,1.297009481,1.299070953,0.61629424,2.181724557,3.2967431080000003,0.238982685,60.59322034,55.17702725,10.31039583
1826,82.20362085,2.017993209,1.567274766,1.567274766,1.142827248,2.806792451,4.255712096,-7.288673824,56.29339536,75.90609859,12.01566225
1827,76.75582912,0.77907075,0.584655265,0.584655265,1.356681976,3.68544138,3.448847064,2.011951119,82.16080402,53.63563885,5.35230586
1828,85.95256288,1.401851702,1.143640446,1.145019316,1.010798042,2.890209779,3.688938159,7.424242647000001,65.4116228,62.77932615,10.5658659
1829,80.02366185,0.764366401,0.661191468,0.661191468,1.053546845,3.804393988,4.307380728,4.474879653,80.20833333,76.04703689,6.1699098239999985
1830,90.06333867,0.886974383,0.886974383,0.886974383,0.428538185,2.757261189,3.484191554,-0.580501963,75.24932004,49.90531849,9.117295544
1831,84.06381644,1.710261569,1.706316329,1.706316329,0.7002801120000001,2.449994082,3.607432751,6.295618229,58.89046942,66.95248623,18.21307615
1832,85.76712813,1.240911824,0.919750724,0.92191002,1.113814027,3.435740447,4.067226647,6.229790437,73.35862270000001,50.88666467,7.8661331410000015
1833,91.3525741,2.255804377,2.105565802,2.105565802,0.886407591,2.474484969,4.275362002,0.717515602,50.67228806,65.25911762,28.28207332
1834,84.65483451,0.330943188,0.253314539,0.253314539,0.60264346,2.976445834,3.3133981130000003,2.678859799,85.45454545,66.01644779,2.678859799
1835,83.16836032,0.8374821640000001,0.704246365,0.704246365,0.5654124229999999,3.250281713,3.97204669,6.037337429,79.51246234,62.70786326,6.037337429
1836,84.39099524,1.003838594,1.003838594,1.003838594,0.517089,3.1882757980000003,4.045263684,7.094578847,76.05412209,69.48552903,7.094578847
1837,85.2152371,0.961096486,0.950649785,0.950649785,0.516067026,2.287827504,3.131145226,4.937253677,64.09952607,61.0346626,11.23225212
1838,87.21196082,0.856842305,0.724261846,0.724261846,0.489780704,3.220280734,4.0358470839999985,4.198577224,78.47797063,82.30049382,6.394607247000001
1839,63.86967155,1.441906209,1.152876373,1.154497859,10.05604929,11.28918921,3.279768567,5.356083054,88.2862034,70.14093299,9.379741506
1840,82.60260591,0.927958236,0.927958236,0.927059922,0.833635279,3.283337225,3.88230376,7.34409321,75.34017166,63.26215636,9.865342373999999
1842,91.48233557,-0.416242094,-0.416242094,-0.416242094,2.471522729,6.204054294,4.12377909,-5.288101858,105.207128,55.07360472,-5.288101858
1843,66.46472021,0.884201659,0.7189279909999999,0.540836266,0.5940379339999999,2.817878645,3.118819257,8.537448992,80.20434227,75.60898275,8.537448992
1844,86.84713917,1.142964682,1.137946177,1.139200803,2.722539364,4.436359073999999,3.364538517,10.14276473,79.49640288,33.14889336,10.14276473
1845,57.82616367,5.314887523,5.115983606,5.115983606,0.004808666,0.817910393,6.445184006,7.142571977999999,13.97415789,67.3653429,12.7481348
1846,86.50073809999998,0.645344328,0.490536296,0.490536296,1.294667658,3.4991589110000003,4.293233049,0.8259521559999999,66.09813139,81.07934901,4.863255608
1847,81.21478737,0.764533424,0.609035101,0.609035101,0.479453164,2.458817241,2.925683494,6.764621748,76.28140704,32.49671992,6.764621748
1848,78.27461906,2.978286746,2.960637032,2.960637032,0.7174814270000001,1.7448590080000002,4.230046843,13.18106337,36.94273051,77.01026574,18.77839425
1850,83.97408049,1.936457513,1.936457513,1.936457513,0.7352260759999999,3.724421089,5.270739002,2.881892463,65.79227979999999,85.39488096,16.21949302
1851,81.30645781,1.479728995,1.479728995,1.479728995,0.778119317,2.90736632,4.1248035289999985,-6.710597292,62.60077112,85.88074188,16.11607117
1852,90.3786244,0.413592419,0.413592419,0.413592419,0.398821262,3.3382816710000003,3.797221862,4.304602927,86.59003831,71.7162195,4.304602927
1853,90.37062087,1.240701587,0.942173945,0.942173945,0.189815264,2.640157757,3.94325692,11.98309856,68.03023566,68.73624837,11.98309856
1854,88.05008207,1.149049749,0.88206466,0.88206466,0.40554697,2.370759996,3.393304033,4.898021544,67.16132121,49.37139616,7.8188600789999985
1855,85.22016508,2.027441528,2.026100628,2.0267710780000003,0.673802492,2.775663997,4.506828583,7.193484995,56.98554714,75.21654773,14.7381096
1856,82.03360873,2.147154415,2.144849365,2.144849365,0.327317152,2.539012977,4.790193877,7.113609104,52.06806901,89.24392071,13.64786242
1857,73.79604922,1.572996307,1.572996307,1.572996307,0.240372296,2.576791016,4.134558536,6.759620762999999,61.24314442,83.34066407,11.42431774
1858,82.54718809,1.504152282,1.504152282,1.504152282,0.353918184,2.924880992,4.267316118,4.81580696,66.03881279,67.74931204,9.183990838
1859,77.67479282,1.181448072,1.181448072,1.181448072,0.300151672,2.88656502,4.156552246,5.374259042,69.32515337,82.58749698,10.74851808
1860,87.27752393,1.253436807,1.053061918,1.054228584,0.952582806,2.6952901760000003,3.251582781,7.264658354,68.23703157,63.03804548,11.61091146
1861,80.79324108,1.867269719,1.574782821,1.581287825,0.8685252509999999,2.656924776,4.19212301,6.942890104,54.24279233,74.72086893,14.81852437
1862,80.61450216,1.431471371,1.419804937,1.419804937,0.554155584,2.540949181,3.669839679,7.295292871,63.96475771,69.74474251,12.27990515
1863,81.93407813,1.939675739,1.573007841,1.364214688,2.428053804,4.16453762,4.039430763,-89.02031579999998,70.40013903,57.4902268,13.81400163
1864,88.78309737,0.198809317,0.145576221,0.145576221,0.390013906,3.549235182,3.520440995,1.3463953780000002,94.69565217,61.74267805,1.3463953780000002
1865,86.08760887,1.7565812019999998,1.637669262,1.634704434,0.766073435,2.485992779,3.894097942,-2.856912492,54.61633754,53.43744359,13.80617072
1866,85.34794029,0.88378677,0.735813297,0.735813297,1.081760411,3.331092335,3.389359735,5.237003251,79.03174094,63.59942813,5.237003251
1867,77.82001329999999,1.003477523,0.7346212809999999,0.7346212809999999,0.238562581,3.283075518,4.646409877,4.272031516,73.66185217,81.42925021,4.272031516
1868,66.32709114,0.160493564,0.128288388,0.128288388,1.504593895,3.266829201,2.156830609,0.849913329,93.77634705,72.82308213,0.849913329
1869,77.41221008,0.5227443589999999,0.412948611,0.412948611,0.784845272,3.150797902,3.154373765,3.371666872,84.92475521,68.83405647,3.371666872
1870,79.49026137,0.5098287,0.484506082,0.484506082,0.725915036,2.871584828,2.996935754,3.299672648,84.64792237,41.20295259,3.299672648
1871,83.18060622,1.7374088319999998,1.41690426,1.41690426,0.839461298,2.69183736,3.943294116,6.879870722000001,60.60402787,78.79915684,11.0501212
1872,67.18088188,0.570180481,0.439130935,0.4336820320000001,0.311913247,2.719086485,3.4297060210000003,2.402398373,77.34902987,72.62095529999998,2.402398373
1873,68.14324077,1.127986805,1.055809077,1.055809077,8.617684902999999,10.208952,3.202166538,6.70047641,89.32295491,82.76894193,9.666512986
1874,70.2143946,0.60099489,0.502182667,0.502182667,1.811106223,4.764644174,4.041668879,3.007211939,87.16924613,75.15812007,5.692222598
1875,87.69267937,1.606090944,1.197022814,1.197022814,0.4953012,2.260923325,3.771588068,12.16658597,56.65091155,80.40066804,14.25210308
